epoch,loss,mae,val_loss,val_mae,test_loss,test_mae
18,0.7843598127365112,0.7177810668945312,0.9033635854721069,0.7520868182182312,0.8621230721473694,0.7295400500297546
19,0.7661195993423462,0.714256227016449,0.8978762030601501,0.7483745217323303,0.8570728898048401,0.7270207405090332
20,0.7646937966346741,0.7061176300048828,0.8983805775642395,0.7458014488220215,0.8459296226501465,0.7182408571243286
21,0.724493682384491,0.6879073977470398,0.9069327712059021,0.746338427066803,0.8584284782409668,0.719955325126648
22,0.7359271049499512,0.6948001980781555,0.9025287628173828,0.7448994517326355,0.8520644903182983,0.7176657915115356
23,0.7236192226409912,0.6867547035217285,0.8849426507949829,0.7411293983459473,0.8342637419700623,0.7137387990951538
24,0.6960930824279785,0.6724268794059753,0.8950316309928894,0.7415797710418701,0.8544886708259583,0.7216464877128601
25,0.6762210130691528,0.6588077545166016,0.90522700548172,0.7414265275001526,0.8599401116371155,0.7203812599182129
26,0.6599084734916687,0.659099280834198,0.879425585269928,0.7351239919662476,0.8381092548370361,0.7163752317428589
27,0.6524620652198792,0.6555522084236145,0.8908098340034485,0.7347307801246643,0.8466380834579468,0.7180608510971069
28,0.6380014419555664,0.6489620208740234,0.8446109890937805,0.7259940505027771,0.8087225556373596,0.7109003663063049
29,0.6159628629684448,0.6368822455406189,0.843612790107727,0.7242653369903564,0.8001147508621216,0.711642324924469
30,0.5712108016014099,0.608109712600708,0.8276323080062866,0.7159851789474487,0.7944753766059875,0.7112006545066833
31,0.5739113092422485,0.6012598872184753,0.8054423928260803,0.7155162692070007,0.7844703793525696,0.7169418931007385
32,0.5496537685394287,0.591151237487793,0.8090763092041016,0.709045946598053,0.7769808769226074,0.7039624452590942
33,0.5395245552062988,0.5836997032165527,0.800719141960144,0.7125078439712524,0.7784194350242615,0.7150326371192932
34,0.5365098118782043,0.58279949426651,0.8239178657531738,0.7110027074813843,0.7817345857620239,0.7031446695327759
35,0.5363128185272217,0.5876731872558594,0.7987484335899353,0.7138115763664246,0.7660484910011292,0.7097586989402771
36,0.4978053569793701,0.5673596858978271,0.8352600932121277,0.707534670829773,0.7781314849853516,0.6960361003875732
37,0.49356546998023987,0.5614611506462097,0.7818824648857117,0.702619194984436,0.7444237470626831,0.7029460668563843
38,0.4697414040565491,0.5400830507278442,0.7836611270904541,0.6974173784255981,0.7518972158432007,0.695724606513977
39,0.4462737739086151,0.5320330858230591,0.7841506600379944,0.6942151188850403,0.7420215606689453,0.690407931804657
40,0.4260269105434418,0.5155907273292542,0.785674512386322,0.6940323114395142,0.7392335534095764,0.6826164126396179
41,0.4381279945373535,0.5199795961380005,0.7676660418510437,0.6919112801551819,0.7273146510124207,0.6836867928504944
42,0.39878275990486145,0.5053715705871582,0.7723726034164429,0.6882351636886597,0.7240384817123413,0.6817262768745422
43,0.36985281109809875,0.4786171019077301,0.769383430480957,0.6886439323425293,0.7284706234931946,0.6849202513694763
44,0.3888901472091675,0.49632418155670166,0.7578763961791992,0.6865143179893494,0.7052797079086304,0.6745209097862244
45,0.348217636346817,0.4705532491207123,0.7762539982795715,0.6867939233779907,0.7190718054771423,0.6707234382629395
46,0.35355862975120544,0.4715809226036072,0.7640756964683533,0.6856133341789246,0.7050022482872009,0.6667627692222595
47,0.37046846747398376,0.48338401317596436,0.763521671295166,0.6829236745834351,0.7081515192985535,0.6706830263137817
48,0.3354150056838989,0.46034273505210876,0.790854811668396,0.6902130842208862,0.728241503238678,0.675128161907196
49,0.32601210474967957,0.44724059104919434,0.7487207651138306,0.6805027723312378,0.6914220452308655,0.6676539778709412
50,0.32866665720939636,0.4549928307533264,0.7646055221557617,0.679133415222168,0.7048676609992981,0.6651678681373596
51,0.3278489410877228,0.4521673619747162,0.7447139024734497,0.6799975633621216,0.6975292563438416,0.6727033853530884
52,0.3196167051792145,0.44735726714134216,0.7401071786880493,0.6771448254585266,0.6976325511932373,0.6703445315361023
53,0.2847851812839508,0.41614338755607605,0.7524888515472412,0.6771919131278992,0.7053217887878418,0.6691854000091553
54,0.29963046312332153,0.42843371629714966,0.7630753517150879,0.6788372993469238,0.7066832780838013,0.6647650003433228
55,0.31406375765800476,0.4434332251548767,0.7380090355873108,0.679643452167511,0.6919096112251282,0.6737613677978516
56,0.2867576479911804,0.4263290464878082,0.7758609652519226,0.6848106980323792,0.7168208360671997,0.6658346056938171
57,0.2745879888534546,0.41276803612709045,0.7335679531097412,0.6692453026771545,0.686640202999115,0.6632634401321411
58,0.26870980858802795,0.40616968274116516,0.7371222972869873,0.669447124004364,0.6832453012466431,0.6570666432380676
59,0.2680695950984955,0.4011293649673462,0.7393357753753662,0.6718029975891113,0.6795518398284912,0.6575978994369507
60,0.25683683156967163,0.3971451222896576,0.7292142510414124,0.670865535736084,0.6830220818519592,0.6616070866584778
61,0.25703495740890503,0.3999810218811035,0.7594940066337585,0.6772418022155762,0.704071581363678,0.6604382395744324
62,0.25890350341796875,0.3965637981891632,0.7285758256912231,0.668399453163147,0.6769971251487732,0.6579147577285767
63,0.24464739859104156,0.3924991488456726,0.7459025382995605,0.6706931591033936,0.6843318343162537,0.655517041683197
64,0.23850718140602112,0.3850630521774292,0.7486242651939392,0.6714919209480286,0.686014711856842,0.6557157635688782
65,0.25228163599967957,0.3908305764198303,0.7208017110824585,0.6659286618232727,0.687180757522583,0.6650493144989014
66,0.23329822719097137,0.3788614869117737,0.7693309783935547,0.6819977164268494,0.710788905620575,0.6628991961479187
67,0.2271019071340561,0.3792809545993805,0.7336171269416809,0.6674814820289612,0.676500141620636,0.6545910239219666
68,0.2314443588256836,0.3728579580783844,0.7303596138954163,0.6708518862724304,0.673092246055603,0.6599059104919434
69,0.23432032763957977,0.382262259721756,0.8025522232055664,0.6920186877250671,0.7255414724349976,0.6655260324478149
70,0.2279065102338791,0.37428781390190125,0.7216265797615051,0.6643347144126892,0.6660556197166443,0.6547664403915405
71,0.2047368437051773,0.3510063886642456,0.7571068406105042,0.6738332509994507,0.6846805810928345,0.6504194140434265
72,0.20971228182315826,0.36196187138557434,0.7304544448852539,0.6691058278083801,0.6838918924331665,0.6655619740486145
73,0.19965583086013794,0.3435881733894348,0.7784113883972168,0.6830054521560669,0.7034765481948853,0.6569337248802185
